,_away_team_id,_home_team_id,away_score,away_team,home_score,home_team,is_playoff,matchup_type,game_id,home_owner_displayName,home_owner_id,week,season,is_tie,is_bye,away_owner_displayName,away_owner_id,winner,loser,point_difference
0,2,1,147.0,Team(Twat Waffles),123.0,Team(Team Tacky Dick),False,NONE,798973c0-20f6-4c01-9ce1-2458ebf6d9b8,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},1,2009,False,False,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},jmuggy20,kevinconklin05,24.0
1,5,4,138.0,Team(Team Double Dragon),113.0,Team(Rich's Bitches),False,NONE,c103a6c5-992c-448e-89f6-3b8642c6b1a8,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},1,2009,False,False,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},jstoll65,RichoSuave,25.0
2,7,6,113.0,Team(Team Williams),117.0,Team(Team cashfordrunkers),False,NONE,6de965e5-ba56-48be-8ad1-912b917bc3d7,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},1,2009,False,False,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},rodneywoodcock,MarcusW054,4.0
3,9,8,107.0,Team(Hood Figgaz  Niggaz ),114.0,Team(Dan Marino SUX Dolphins),False,NONE,acce2c68-ea9e-42c5-9076-6f9f98346b26,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},1,2009,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},b50rock,Dieselbaron,7.0
4,11,10,89.0,Team(Team Black Man Feel It Feel It),121.0,Team(The Help),False,NONE,bda94484-aa58-4d69-bdf6-16327053283a,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},1,2009,False,False,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},adrenth01,j5narlock,32.0
5,13,12,115.0,Team(Titty Blitzers),147.0,Team(Dutch Rudders),False,NONE,17fd83a3-4473-4b15-8845-aa1ff5234546,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},1,2009,False,False,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},juicebox269,brodywhite1012,32.0
6,1,4,144.0,Team(Team Tacky Dick),130.0,Team(Rich's Bitches),False,NONE,f1d6c4ec-5c90-4b91-ab28-136666d11285,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},2,2009,False,False,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},kevinconklin05,RichoSuave,14.0
7,6,8,137.0,Team(Team cashfordrunkers),110.0,Team(Dan Marino SUX Dolphins),False,NONE,0749b5cc-4904-4fce-8aa5-7d5a19eca01b,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},2,2009,False,False,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},rodneywoodcock,b50rock,27.0
8,10,12,90.0,Team(The Help),132.0,Team(Dutch Rudders),False,NONE,299e8920-ae34-49fa-a663-9d97ce6f91a4,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},2,2009,False,False,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},juicebox269,adrenth01,42.0
9,2,5,141.0,Team(Twat Waffles),148.0,Team(Team Double Dragon),False,NONE,17f79109-cb3d-426f-82b0-f6d394142d2f,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},2,2009,False,False,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},jstoll65,jmuggy20,7.0
10,7,9,111.0,Team(Team Williams),127.0,Team(Hood Figgaz  Niggaz ),False,NONE,b5d3fb35-8500-4c5e-a635-2f2b63700d79,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},2,2009,False,False,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},Dieselbaron,MarcusW054,16.0
11,11,13,84.0,Team(Team Black Man Feel It Feel It),124.0,Team(Titty Blitzers),False,NONE,1c1bec90-59f3-44a5-8000-2e14261c6ce8,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},2,2009,False,False,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},brodywhite1012,j5narlock,40.0
12,5,1,131.0,Team(Team Double Dragon),188.0,Team(Team Tacky Dick),False,NONE,46908691-37b7-4b98-9b6b-d5299d167ba1,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},3,2009,False,False,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},kevinconklin05,jstoll65,57.0
13,9,6,127.0,Team(Hood Figgaz  Niggaz ),52.0,Team(Team cashfordrunkers),False,NONE,9a708655-a440-41e5-88b1-bc1b98cf0d88,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},3,2009,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},Dieselbaron,rodneywoodcock,75.0
14,13,10,128.0,Team(Titty Blitzers),166.0,Team(The Help),False,NONE,520e69f9-d1c4-4d79-9eb5-c9b8f5406f74,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},3,2009,False,False,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},adrenth01,brodywhite1012,38.0
15,4,2,166.0,Team(Rich's Bitches),129.0,Team(Twat Waffles),False,NONE,fbf06eac-20aa-4920-a643-f3addff2546d,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},3,2009,False,False,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},RichoSuave,jmuggy20,37.0
16,8,7,83.0,Team(Dan Marino SUX Dolphins),115.0,Team(Team Williams),False,NONE,f20cfb8d-acdd-491c-9fc9-6a8da45a4e3c,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},3,2009,False,False,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},MarcusW054,b50rock,32.0
17,12,11,103.0,Team(Dutch Rudders),76.0,Team(Team Black Man Feel It Feel It),False,NONE,b75566d2-78eb-4b22-b630-88937f54ee0a,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},3,2009,False,False,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},juicebox269,j5narlock,27.0
18,1,6,129.0,Team(Team Tacky Dick),80.0,Team(Team cashfordrunkers),False,NONE,ee5bf1f7-b4ae-4744-9abe-a99f51408235,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},4,2009,False,False,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},kevinconklin05,rodneywoodcock,49.0
19,5,10,140.0,Team(Team Double Dragon),116.0,Team(The Help),False,NONE,743b5f3b-7539-49cd-b035-335391f6edd7,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},4,2009,False,False,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},jstoll65,adrenth01,24.0
20,9,12,169.0,Team(Hood Figgaz  Niggaz ),132.0,Team(Dutch Rudders),False,NONE,981a5022-68e5-4529-bd66-a040c69ef01c,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},4,2009,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},Dieselbaron,juicebox269,37.0
21,4,13,151.0,Team(Rich's Bitches),66.0,Team(Titty Blitzers),False,NONE,c70cb05d-a7da-4fc2-8509-ea01c696fab6,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},4,2009,False,False,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},RichoSuave,brodywhite1012,85.0
22,2,8,92.0,Team(Twat Waffles),172.0,Team(Dan Marino SUX Dolphins),False,NONE,c715314a-8a49-4b12-8034-b15c093c4693,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},4,2009,False,False,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},b50rock,jmuggy20,80.0
23,7,11,47.0,Team(Team Williams),60.0,Team(Team Black Man Feel It Feel It),False,NONE,38b71b01-ff85-40b0-a505-6b502e6e203a,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},4,2009,False,False,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},j5narlock,MarcusW054,13.0
24,7,1,73.0,Team(Team Williams),114.0,Team(Team Tacky Dick),False,NONE,874f7d65-9695-4253-97dd-2c6995cc4c7b,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},5,2009,False,False,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},kevinconklin05,MarcusW054,41.0
25,12,5,136.0,Team(Dutch Rudders),197.0,Team(Team Double Dragon),False,NONE,344cb061-f208-4a63-acf0-210a48923d6a,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},5,2009,False,False,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},jstoll65,juicebox269,61.0
26,13,8,80.0,Team(Titty Blitzers),132.0,Team(Dan Marino SUX Dolphins),False,NONE,5784b680-3553-4581-b8fa-424ea1f50a5c,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},5,2009,False,False,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},b50rock,brodywhite1012,52.0
27,6,4,110.0,Team(Team cashfordrunkers),137.0,Team(Rich's Bitches),False,NONE,8c0a1234-b111-487c-97c5-004c08ea16f9,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},5,2009,False,False,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},RichoSuave,rodneywoodcock,27.0
28,10,9,127.0,Team(The Help),122.0,Team(Hood Figgaz  Niggaz ),False,NONE,e3490fb2-8f35-4d0b-abf4-2881c5ed277d,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},5,2009,False,False,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},adrenth01,Dieselbaron,5.0
29,11,2,70.0,Team(Team Black Man Feel It Feel It),124.0,Team(Twat Waffles),False,NONE,40588fd7-52bf-4baf-a587-0fedae29d0a1,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},5,2009,False,False,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},jmuggy20,j5narlock,54.0
30,1,8,191.0,Team(Team Tacky Dick),116.0,Team(Dan Marino SUX Dolphins),False,NONE,02e78e7b-8882-4eb1-b23f-190207b87d57,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},6,2009,False,False,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},kevinconklin05,b50rock,75.0
31,5,11,82.0,Team(Team Double Dragon),107.0,Team(Team Black Man Feel It Feel It),False,NONE,f593db56-3333-474a-983e-6fad3edd8969,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},6,2009,False,False,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},j5narlock,jstoll65,25.0
32,9,13,182.0,Team(Hood Figgaz  Niggaz ),142.0,Team(Titty Blitzers),False,NONE,47ea32be-8163-45e0-96e3-e862c52f1420,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},6,2009,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},Dieselbaron,brodywhite1012,40.0
33,4,7,154.0,Team(Rich's Bitches),121.0,Team(Team Williams),False,NONE,632264c6-380a-472f-a9df-fbb71f539352,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},6,2009,False,False,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},RichoSuave,MarcusW054,33.0
34,6,12,125.0,Team(Team cashfordrunkers),111.0,Team(Dutch Rudders),False,NONE,c655b93a-e042-44a2-bf3f-154626d1db50,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},6,2009,False,False,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},rodneywoodcock,juicebox269,14.0
35,2,10,158.0,Team(Twat Waffles),127.0,Team(The Help),False,NONE,58060975-174e-4683-80bd-26e903e12687,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},6,2009,False,False,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},jmuggy20,adrenth01,31.0
36,9,1,222.0,Team(Hood Figgaz  Niggaz ),174.0,Team(Team Tacky Dick),False,NONE,c9043596-0425-4afe-8ec6-af573c4a0b93,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},7,2009,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},Dieselbaron,kevinconklin05,48.0
37,11,4,104.0,Team(Team Black Man Feel It Feel It),84.0,Team(Rich's Bitches),False,NONE,c02121b7-7baa-42d9-975f-fef0ca890c6e,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},7,2009,False,False,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},j5narlock,RichoSuave,20.0
38,12,8,149.0,Team(Dutch Rudders),150.0,Team(Dan Marino SUX Dolphins),False,NONE,db4c3ac5-3462-4d90-8038-ca0b607549af,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},7,2009,False,False,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},b50rock,juicebox269,1.0
39,10,7,113.0,Team(The Help),113.0,Team(Team Williams),False,NONE,309fdf81-c30b-4c7c-968c-3b885428b8ac,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},7,2009,True,False,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},,,0.0
40,6,5,110.0,Team(Team cashfordrunkers),133.0,Team(Team Double Dragon),False,NONE,1519fb96-baec-49a5-9d35-02e45220577b,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},7,2009,False,False,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},jstoll65,rodneywoodcock,23.0
41,13,2,90.0,Team(Titty Blitzers),128.0,Team(Twat Waffles),False,NONE,ad2b1799-6ef3-42a6-814b-4963163c3b13,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},7,2009,False,False,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},jmuggy20,brodywhite1012,38.0
42,1,10,154.0,Team(Team Tacky Dick),139.0,Team(The Help),False,NONE,f1d4446c-733e-491b-b31a-9cff23cc0b7c,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},8,2009,False,False,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},kevinconklin05,adrenth01,15.0
43,4,8,162.0,Team(Rich's Bitches),92.0,Team(Dan Marino SUX Dolphins),False,NONE,d3445b0b-d4aa-4b98-9294-e6cd4b7b86ab,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},8,2009,False,False,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},RichoSuave,b50rock,70.0
44,9,11,134.0,Team(Hood Figgaz  Niggaz ),81.0,Team(Team Black Man Feel It Feel It),False,NONE,2a8a75c4-aa6b-4937-9173-905b96f0af98,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},8,2009,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},Dieselbaron,j5narlock,53.0
45,2,12,161.0,Team(Twat Waffles),112.0,Team(Dutch Rudders),False,NONE,75cac0c1-b8a5-4df2-8df3-e13df5062a16,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},8,2009,False,False,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},jmuggy20,juicebox269,49.0
46,5,7,128.0,Team(Team Double Dragon),83.0,Team(Team Williams),False,NONE,b874f1cc-8c16-4411-a6fb-aad23a217db6,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},8,2009,False,False,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},jstoll65,MarcusW054,45.0
47,6,13,161.0,Team(Team cashfordrunkers),85.0,Team(Titty Blitzers),False,NONE,0a6b33e8-06ec-414c-b957-912c6f4e38d2,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},8,2009,False,False,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},rodneywoodcock,brodywhite1012,76.0
48,11,1,109.0,Team(Team Black Man Feel It Feel It),161.0,Team(Team Tacky Dick),False,NONE,1ef8e766-4949-4183-ba4e-593b6e932aa3,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},9,2009,False,False,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},kevinconklin05,j5narlock,52.0
49,10,8,148.0,Team(The Help),114.0,Team(Dan Marino SUX Dolphins),False,NONE,6ab1e7c6-ef1e-4b31-84ed-e1a04c86ee5a,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},9,2009,False,False,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},adrenth01,b50rock,34.0
50,12,4,105.0,Team(Dutch Rudders),120.0,Team(Rich's Bitches),False,NONE,976feccb-9ae0-401f-ae14-fc71b9ee37a1,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},9,2009,False,False,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},RichoSuave,juicebox269,15.0
51,9,5,145.0,Team(Hood Figgaz  Niggaz ),142.0,Team(Team Double Dragon),False,NONE,4abc8021-0139-412b-af5d-a3ea43de1462,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},9,2009,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},Dieselbaron,jstoll65,3.0
52,6,2,78.0,Team(Team cashfordrunkers),132.0,Team(Twat Waffles),False,NONE,c5ca9197-416a-4b76-85ec-464b2b09a46a,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},9,2009,False,False,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},jmuggy20,rodneywoodcock,54.0
53,13,7,120.0,Team(Titty Blitzers),98.0,Team(Team Williams),False,NONE,ab2b108c-5099-4bb9-b480-b9f92a8edc20,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},9,2009,False,False,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},brodywhite1012,MarcusW054,22.0
54,1,12,168.0,Team(Team Tacky Dick),96.0,Team(Dutch Rudders),False,NONE,f31b7994-92d5-4583-900a-b10964ec73d7,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},10,2009,False,False,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},kevinconklin05,juicebox269,72.0
55,5,13,150.0,Team(Team Double Dragon),63.0,Team(Titty Blitzers),False,NONE,216c1c1c-9e5d-4b5b-abb9-10a0a98d5499,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},10,2009,False,False,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},jstoll65,brodywhite1012,87.0
56,8,11,123.0,Team(Dan Marino SUX Dolphins),111.0,Team(Team Black Man Feel It Feel It),False,NONE,ad32544f-33d8-413b-a37d-43bc55959740,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},10,2009,False,False,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},b50rock,j5narlock,12.0
57,6,10,135.0,Team(Team cashfordrunkers),129.0,Team(The Help),False,NONE,23b43585-b8d4-42b9-b326-64a6578154c7,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},10,2009,False,False,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},rodneywoodcock,adrenth01,6.0
58,4,9,115.0,Team(Rich's Bitches),112.0,Team(Hood Figgaz  Niggaz ),False,NONE,6e8f7c58-f350-4ab8-ae65-819e246ebf60,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},10,2009,False,False,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},RichoSuave,Dieselbaron,3.0
59,2,7,146.0,Team(Twat Waffles),78.0,Team(Team Williams),False,NONE,69158636-9d80-4648-b459-6238793d38f4,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},10,2009,False,False,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},jmuggy20,MarcusW054,68.0
60,13,1,132.0,Team(Titty Blitzers),187.0,Team(Team Tacky Dick),False,NONE,4a3d8c52-fc14-4a98-9f12-eb1fdd1e98a7,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},11,2009,False,False,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},kevinconklin05,brodywhite1012,55.0
61,12,7,124.0,Team(Dutch Rudders),143.0,Team(Team Williams),False,NONE,4827749e-95bd-488a-aed1-4bee1d246516,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},11,2009,False,False,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},MarcusW054,juicebox269,19.0
62,8,5,117.0,Team(Dan Marino SUX Dolphins),174.0,Team(Team Double Dragon),False,NONE,7dfe86ed-d1d8-45d9-a0a0-d7fdbe7eec0a,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},11,2009,False,False,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},jstoll65,b50rock,57.0
63,11,6,103.0,Team(Team Black Man Feel It Feel It),84.0,Team(Team cashfordrunkers),False,NONE,2c7b54ce-e16d-45bc-be8d-cf84b78f48d9,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},11,2009,False,False,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},j5narlock,rodneywoodcock,19.0
64,10,4,131.0,Team(The Help),157.0,Team(Rich's Bitches),False,NONE,c01406ef-7c4b-4410-b6f0-b69977d5791b,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},11,2009,False,False,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},RichoSuave,adrenth01,26.0
65,9,2,156.0,Team(Hood Figgaz  Niggaz ),159.0,Team(Twat Waffles),False,NONE,2a494d8e-ed65-49d9-8c2c-e4e10f86a196,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},11,2009,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},jmuggy20,Dieselbaron,3.0
66,1,2,151.0,Team(Team Tacky Dick),115.0,Team(Twat Waffles),False,NONE,92ce7a20-2bef-488e-8347-a82fa1241ded,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},12,2009,False,False,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},kevinconklin05,jmuggy20,36.0
67,4,5,148.0,Team(Rich's Bitches),124.0,Team(Team Double Dragon),False,NONE,2c129d7a-6dcb-4179-8192-32f70a311504,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},12,2009,False,False,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},RichoSuave,jstoll65,24.0
68,6,7,104.0,Team(Team cashfordrunkers),95.0,Team(Team Williams),False,NONE,41480eb8-ee38-485d-b5a8-6364dc5ec8a9,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},12,2009,False,False,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},rodneywoodcock,MarcusW054,9.0
69,8,9,151.0,Team(Dan Marino SUX Dolphins),155.0,Team(Hood Figgaz  Niggaz ),False,NONE,adee1d7f-f3ae-409a-ad70-a1057256107e,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},12,2009,False,False,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},Dieselbaron,b50rock,4.0
70,10,11,86.0,Team(The Help),137.0,Team(Team Black Man Feel It Feel It),False,NONE,2823a3cb-8cd2-429c-9991-b14827be2d4e,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},12,2009,False,False,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},j5narlock,adrenth01,51.0
71,12,13,162.0,Team(Dutch Rudders),139.0,Team(Titty Blitzers),False,NONE,4b2f0ffa-ec8e-4519-b473-13d3bdd02cdd,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},12,2009,False,False,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},juicebox269,brodywhite1012,23.0
72,4,1,131.0,Team(Rich's Bitches),166.0,Team(Team Tacky Dick),False,NONE,b4d28e58-d2a6-42ea-9760-857b2e486d1a,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},13,2009,False,False,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},kevinconklin05,RichoSuave,35.0
73,8,6,168.0,Team(Dan Marino SUX Dolphins),137.0,Team(Team cashfordrunkers),False,NONE,37b060ff-2120-4865-bd9d-9e12c6e4c859,rodneywoodcock,{81EC3D96-C623-4720-A8B3-AFE143B6B78E},13,2009,False,False,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},b50rock,rodneywoodcock,31.0
74,12,10,105.0,Team(Dutch Rudders),139.0,Team(The Help),False,NONE,bdf7507d-384f-4c49-a7cb-3912f66bc58f,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},13,2009,False,False,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},adrenth01,juicebox269,34.0
75,5,2,118.0,Team(Team Double Dragon),194.0,Team(Twat Waffles),False,NONE,34f86bcb-3f70-4078-ac73-d8ea81ffc07c,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},13,2009,False,False,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},jmuggy20,jstoll65,76.0
76,9,7,210.0,Team(Hood Figgaz  Niggaz ),74.0,Team(Team Williams),False,NONE,15b788d3-826a-484c-ba59-571e0729f55e,MarcusW054,{CD43D50D-4252-4057-994C-5016915C0AFD},13,2009,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},Dieselbaron,MarcusW054,136.0
77,13,11,119.0,Team(Titty Blitzers),101.0,Team(Team Black Man Feel It Feel It),False,NONE,6c858964-7e55-450e-bbdc-123801fe48ee,j5narlock,{A16078D1-8EFA-4C58-91AE-4B9F9D007854},13,2009,False,False,brodywhite1012,{4C47216A-BA84-4A66-9426-4E95E494F11E},brodywhite1012,j5narlock,18.0
78,0,1,0.0,,0.0,Team(Team Tacky Dick),True,WINNERS_BRACKET,a8438c5b-94d9-4d1b-9014-54ec52a54a01,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},14,2009,False,True,,,,,0.0
79,9,5,145.0,Team(Hood Figgaz  Niggaz ),149.0,Team(Team Double Dragon),True,WINNERS_BRACKET,b4341f92-baa7-467e-9d76-5f51d3f79eca,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},14,2009,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},jstoll65,Dieselbaron,4.0
80,8,4,133.0,Team(Dan Marino SUX Dolphins),173.0,Team(Rich's Bitches),True,WINNERS_BRACKET,215f56ca-d5b4-4403-a824-2421feb57b8b,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},14,2009,False,False,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},RichoSuave,b50rock,40.0
81,0,2,0.0,,0.0,Team(Twat Waffles),True,WINNERS_BRACKET,10aed3fa-c749-45a7-8720-fc18da968b7a,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},14,2009,False,True,,,,,0.0
